name;density;spg;volume;SiOSi_average;SiOSi_gmean;SiOSi_hmean;SiOSi_max;SiOSi_mean;SiOSi_min;SiOSi_skew;SiOSi_std;SiOSi_var;SiO_average;SiO_gmean;SiO_hmean;SiO_max;SiO_mean;SiO_min;SiO_skew;SiO_std;SiO_var;ASA;AV;NASA;NAV;VolFrac;largest_free_sphere;largest_included_sphere;largest_included_sphere_free;max_dim;min_dim;mode_dim
9000536;2.34025726;1;14.21101967;147.7269262;147.0055097;146.2948047;174.8293331;147.7269262;126.1076281;0.273228629;14.68441719;215.6321081;1.612503449;1.612422051;1.61234053;1.634363225;1.612503449;1.583056105;-0.216858239;0.016189605;0.000262103;0;0;0;0;0;1.5248;2.42768;2.42768;0;0;[0]
9000537;1.998904465;1;16.63783464;152.3969035;151.9692552;151.5592597;177.9990419;152.3969035;136.1159361;0.957342294;11.66038252;135.9645205;1.604368056;1.604335672;1.604303272;1.617200163;1.604368056;1.591365694;-0.114294106;0.010191227;0.000103861;0;0;0;2.00E-05;0;2.24536;2.75484;2.5998;0;0;[0]
9000538;2.345270885;1;14.18063993;148.6899478;147.989456;147.2719391;173.9195436;148.6899478;124.0064905;-0.317062758;14.23872103;202.7411765;1.610048983;1.610025008;1.610001081;1.628698053;1.610048983;1.595311854;0.566917961;0.008795278;7.74E-05;0;0;0;0;0;0.84597;2.5665;1.98882;0;0;[0]
9000539;2.256755144;1;14.7368411;146.9073158;146.4960239;146.085234;165.6283494;146.9073158;130.5129689;0.072728599;10.9907342;120.7962382;1.603030871;1.602989759;1.602948649;1.621491373;1.603030871;1.585662494;0.008477884;0.011480687;0.000131806;0;0;0;7.09E-05;0;1.63682;2.82127;2.82127;0;0;[0]
9000540;2.060313611;1;16.14193188;153.4315054;153.0876605;152.7430121;172.3905204;153.4315054;138.2725562;-0.01760562;10.25232149;105.1100959;1.601475278;1.601458491;1.601441724;1.613811836;1.601475278;1.593527488;0.405315184;0.007337267;5.38E-05;0;0;0;0.00138815;0;1.64799;3.32293;3.32293;0;0;[0]
9000541;2.020919298;1;16.45659081;151.3575223;150.9304108;150.5184833;176.865308;151.3575223;132.8553965;0.797694978;11.57336904;133.942871;1.605851428;1.605828508;1.605805601;1.618541477;1.605851428;1.594081793;0.168176485;0.008582361;7.37E-05;0;0.00705623;0;0;0.01426;3.06185;3.6652;3.6652;1;1;[1]
9000542;2.279539868;5;14.58954169;143.7917125;143.2126507;142.6604751;176.1225526;143.7917125;125.5740077;0.930446087;13.21566872;174.6538998;1.607623042;1.607581617;1.607540105;1.626104113;1.607623042;1.585202891;-0.422800419;0.011528962;0.000132917;0;0;0;0.00242155;0;2.46483;3.63526;3.63526;0;0;[0]
9000543;2.582740905;1;12.87680149;148.9596304;147.3385103;145.7971549;179.993361;148.9596304;126.1006551;0.448793307;22.38218634;500.9622653;1.611154059;1.611104485;1.61105508;1.637619555;1.611154059;1.593389221;0.667064665;0.012660613;0.000160291;0;0;0;0;0;0.55299;2.41832;2.41832;0;0;[0]
9000544;1.855332719;5;17.92532499;148.6515506;148.1389291;147.6256615;175.1082816;148.6515506;128.9671228;0.09211263;12.33523313;152.1579763;1.5969559;1.596919482;1.596882976;1.606517428;1.5969559;1.581668032;-0.537224531;0.010771889;0.000116034;0;0.00876397;5.26898;0;0.01626;2.6553;3.68569;3.68569;1;1;[1]
9000545;2.032183944;1;16.3653699;149.4207388;148.6907409;147.9476528;170.7680897;149.4207388;123.3718985;-0.208007055;14.6186892;213.7060738;1.608848058;1.608795827;1.608743838;1.635933138;1.608848058;1.595266309;0.86586307;0.012993703;0.000168836;0;0;0;0.00138768;0;2.06843;3.21625;2.76229;0;0;[0]
9000546;2.437902979;5;13.64182342;146.4749912;145.6565764;144.8652124;173.3520361;146.4749912;126.9893815;0.497715876;15.70878088;246.7657967;1.608710755;1.608698003;1.608685222;1.614278428;1.608710755;1.597098313;-0.867827023;0.00639798;4.09E-05;0;0;0;0;0;1.69433;2.62072;2.62072;0;0;[0]
9000547;2.79112592;1;11.91542155;144.1452519;142.9844392;141.8336561;175.4718968;144.1452519;112.8371613;0.261702548;18.36176027;337.1542401;1.615343858;1.615286046;1.615228043;1.630018022;1.615343858;1.589678707;-0.57779905;0.013644006;0.000186159;0;0;0;0;0;0.60699;1.51522;1.46153;0;0;[0]
9000548;2.58600688;1;12.86053885;146.9874593;146.0477867;145.1229266;173.3847247;146.9874593;121.0536194;0.235126656;16.70766829;279.1461798;1.607195936;1.607136996;1.607077539;1.62219807;1.607195936;1.574161406;-1.521336193;0.013704135;0.000187803;0;0;0;0;0;1.03358;2.51632;2.29902;0;0;[0]
9000549;2.350366687;1;14.14989505;141.0878759;140.5770188;140.0956801;174.7704637;141.0878759;121.7071492;1.245763549;12.38148109;153.3010739;1.603087792;1.603050924;1.603014046;1.617153624;1.603087792;1.586021715;-0.065082616;0.010870379;0.000118165;0;0;0;0;0;1.6509;2.24199;2.00064;0;0;[0]
9000550;2.510361768;1;13.24806742;151.2302213;150.2000987;149.1102247;179.7443937;151.2302213;112.9951184;-0.567307006;17.15474047;294.2851206;1.611400742;1.611357033;1.611313127;1.626006393;1.611400742;1.586164684;-0.900262963;0.011842309;0.00014024;0;0;0;2.39E-05;0;0.76454;2.84355;2.84355;0;0;[0]
9000551;2.703090361;1;12.30348879;142.5288526;141.631307;140.7749234;173.2010623;142.5288526;121.4679024;0.678265324;16.33996876;266.994579;1.594912029;1.594879412;1.594846887;1.614146563;1.594912029;1.583078404;0.67010674;0.01021462;0.000104338;0;0;0;0;0;0.71875;1.63531;1.17089;0;0;[0]
9000552;2.167044946;1;15.34690917;152.6306327;151.780601;150.8993955;178.0750123;152.6306327;124.8210099;-0.423339205;15.80038888;249.6522888;1.605035546;1.604983575;1.604931272;1.619025479;1.605035546;1.575710328;-1.173980461;0.012875251;0.000165772;0;0;0;1.85E-05;0;1.39091;2.86115;2.49448;0;0;[0]
9000553;2.274262065;1;14.62339915;149.6566145;149.0897557;148.5167817;167.8412833;149.6566145;130.6940118;-0.173004895;12.93343709;167.273795;1.601650454;1.601634261;1.601618091;1.615367715;1.601650454;1.590999963;0.494794546;0.007207485;5.19E-05;0;0;0;0;0;1.11967;2.50557;2.50557;0;0;[0]
9000554;2.430850519;1;13.6814015;144.3467746;144.0609961;143.7759153;161.8133474;144.3467746;128.8784991;0.100829589;9.08920793;82.61370079;1.611022027;1.610993809;1.610965578;1.624215078;1.611022027;1.598113814;-0.106513075;0.009533191;9.09E-05;0;0;0;2.47E-05;0;0.87005;2.75514;2.75514;0;0;[0]
9000555;2.325863648;1;14.29896459;144.8613347;144.4326055;144.008503;166.30427;144.8613347;127.7409426;0.27753036;11.19858822;125.4083782;1.601904046;1.601883154;1.60186226;1.615000505;1.601904046;1.58864803;-0.010281079;0.008181216;6.69E-05;0;0;0;0;0;1.08577;2.48767;2.48767;0;0;[0]
9000556;1.918972448;2;17.33085954;148.4642252;147.8114194;147.2035354;179.9942251;148.4642252;135.8746441;1.192275606;14.40818582;207.5958185;1.610666314;1.610644629;1.610622985;1.625453566;1.610666314;1.598763077;0.546595734;0.008365747;7.00E-05;0;0.0171759;112.593;0;0.03296;2.7215;4.07501;3.99081;1;1;[1]
9000557;2.216431486;1;15.00494924;141.8583843;141.11858;140.4102934;172.2175479;141.8583843;119.0797385;0.749848299;14.79681203;218.9456463;1.599780369;1.599722853;1.599665203;1.620454784;1.599780369;1.578347227;-0.402096861;0.013549906;0.0001836;0;0;0;3.61E-05;0;2.11737;2.79772;2.79772;0;0;[0]
9000558;2.252439446;1;14.76507704;148.3731407;147.8612948;147.3744312;175.5920881;148.3731407;134.9482298;0.941740516;12.62158172;159.3043251;1.604436801;1.60439758;1.604358282;1.618901631;1.604436801;1.584309727;-0.418779828;0.011207364;0.000125605;0;0;0;0;0;1.96028;2.64046;2.64046;0;0;[0]
9000559;2.50900401;1;13.25523666;146.8163101;146.1150286;145.421772;170.7636704;146.8163101;126.1190758;0.21925575;14.40834586;207.6004304;1.613623721;1.613559482;1.613495442;1.642795297;1.613623721;1.591056015;0.538116185;0.014420906;0.000207963;0;0;0;0;0;1.5282;2.31275;2.31275;0;0;[0]
9000560;2.384874652;2;13.94515302;148.7401852;147.4264771;146.1604924;179.997045;148.7401852;124.2373169;0.48708825;20.08204671;403.2885999;1.602804976;1.602786638;1.602768295;1.614040665;1.602804976;1.592502446;-0.081764237;0.007666083;5.88E-05;0;0;0;2.52E-05;0;2.24124;2.75545;2.75545;0;0;[0]
9000561;2.865916354;4;11.60447056;144.987009;143.7950105;142.6984824;177.7530953;144.987009;125.7398736;0.96402823;19.30236549;372.5813133;1.610908512;1.610871825;1.610835142;1.626835702;1.610908512;1.596212411;0.020563513;0.010872194;0.000118205;0;0;0;0;0;0.56922;1.22105;0.85331;0;0;[0]
9000562;2.301893821;1;14.44786099;142.9580471;142.0452316;141.1381537;174.2862309;142.9580471;117.011985;0.203072856;16.19000691;262.1163236;1.614214707;1.614170138;1.614125886;1.642707461;1.614214707;1.603259582;1.442700232;0.012037885;0.000144911;0;0;0;0;0;1.19741;2.48368;2.01572;0;0;[0]
9000563;2.864457699;1;11.61037985;148.6607942;147.4425401;146.2450491;177.8710547;148.6607942;123.5708798;0.248912741;19.13765284;366.2497564;1.605070863;1.604904897;1.604739258;1.637757896;1.605070863;1.576117488;0.205034647;0.023103539;0.000533774;0;0;0;0;0;0.29531;1.60771;1.60771;0;0;[0]
9000564;2.065547932;2;16.10102648;155.6085649;155.0297464;154.4569922;179.9921926;155.6085649;135.1985732;0.261315641;13.48242661;181.7758273;1.605663013;1.605650128;1.605637255;1.615621134;1.605663013;1.597993992;0.361952856;0.006435807;4.14E-05;0;0;0;0;0;1.74326;2.57816;2.57808;0;0;[0]
9000565;2.151630521;1;15.45685545;155.5229643;155.0991173;154.6811129;177.6747962;155.5229643;138.7008813;0.322040534;11.55192756;133.4470302;1.604368031;1.604352896;1.604337771;1.614219913;1.604368031;1.595526093;0.222761965;0.006970966;4.86E-05;0;0;0;0.000158021;0;1.96364;2.88408;2.88408;0;0;[0]
9000566;2.515882813;1;13.21899485;144.8915545;144.4669195;144.04884;165.7166672;144.8915545;125.7501324;0.387593158;11.17534194;124.8882674;1.603019469;1.602968659;1.602917811;1.618724074;1.603019469;1.585497782;-0.137400187;0.0127584;0.000162777;0;0;0;0;0;0.89593;2.15529;2.09646;0;0;[0]
9000567;2.329255573;1;14.27814205;147.9372953;147.2485137;146.5411961;168.113558;147.9372953;124.8045266;-0.390912427;14.05901191;197.6558159;1.6099656;1.609910052;1.609854381;1.624836538;1.6099656;1.587627557;-0.396898432;0.013358987;0.000178463;0;0;0;0;0;1.12568;2.31675;2.20483;0;0;[0]
9000568;2.209833564;1;15.04974967;148.0600226;147.2654407;146.4612104;174.613111;148.0600226;120.5992914;-0.076172774;15.23188847;232.0104262;1.597397333;1.597365734;1.597334183;1.611077111;1.597397333;1.585164564;0.365210914;0.010055212;0.000101107;0;0;0;0.000841697;0;1.33051;3.02883;3.01279;0;0;[0]
9000569;2.230009707;1;14.91358618;149.0086912;148.1891998;147.3892456;176.881268;149.0086912;130.8694417;0.346934955;15.7742855;248.828083;1.60684137;1.606755322;1.606670229;1.647474502;1.60684137;1.593071373;1.627704072;0.016722154;0.00027963;0;0;0;0;0;1.75438;2.64562;2.64562;0;0;[0]
9000570;2.533098115;1;13.12915665;146.3489985;145.4816566;144.595239;174.3522817;146.3489985;118.2286416;-0.18744199;15.74530512;247.9146334;1.616484296;1.616443197;1.616402054;1.633213365;1.616484296;1.597305844;-0.218748091;0.011520805;0.000132729;0;0;0;0;0;0.64617;1.97613;1.95495;0;0;[0]
9000571;2.381355284;1;13.96576234;154.4170112;153.8173409;153.2198735;176.6082786;154.4170112;131.6097389;0.098718569;13.61484048;185.3638812;1.603583948;1.603555495;1.603527026;1.616065526;1.603583948;1.588596813;-0.14567549;0.00954975;9.12E-05;0;0;0;0.000167972;0;0.76407;2.9942;2.9942;0;0;[0]
9000572;2.6346168;1;12.62325585;145.5543472;144.6661355;143.80376;177.9435185;145.5543472;120.3695106;0.468571983;16.29016604;265.3695095;1.606208465;1.606171437;1.606134374;1.625929777;1.606208465;1.585048134;-0.197719259;0.010901094;0.000118834;0;0;0;0;0;0.68825;1.60042;1.57298;0;0;[0]
9000573;2.652141595;1;12.53984403;144.1768497;142.8859514;141.5266544;179.4829661;144.1768497;104.1009991;-0.355358484;18.81007764;353.8190207;1.68441639;1.681127732;1.678106163;1.967954394;1.68441639;1.614990569;2.065745092;0.109742661;0.012043452;0;0;0;0;0;1.22914;2.1002;2.1002;0;0;[0]
9000574;2.760165795;1;12.04907401;142.3755682;141.8625612;141.3840052;177.2154433;142.3755682;129.4248868;1.365219448;12.51517941;156.6297156;1.603009743;1.602988904;1.60296809;1.6160224;1.603009743;1.592004009;0.337800724;0.008178322;6.69E-05;0;0;0;0;0;0.74298;1.31673;1.31673;0;0;[0]
9000575;2.602031393;1;12.7813377;147.163344;146.4153897;145.6539495;167.8199169;147.163344;119.4452207;-0.203349655;14.68363461;215.6091254;1.60537454;1.605306865;1.605239183;1.626781868;1.60537454;1.58156354;-0.010488711;0.014739827;0.000217263;0;0;0;0;0;1.05636;2.00182;1.91113;0;0;[0]
9000576;2.638756267;1;12.60345351;142.0524165;141.5635589;141.0756906;165.4987215;142.0524165;124.4088069;0.106684246;11.78774098;138.9508374;1.618861702;1.618810334;1.618758949;1.637911504;1.618861702;1.598297131;-0.058628615;0.012894127;0.000166259;0;0;0;0;0;0.60113;2.19041;2.19041;0;0;[0]
9000577;2.737279861;1;12.14981428;150.3988426;149.7894878;149.1760926;171.2752364;150.3988426;126.5102833;-0.071048533;13.47458376;181.5644075;1.606337732;1.606301284;1.606264903;1.626764108;1.606337732;1.590695738;0.416567155;0.010831032;0.000117311;0;0;0;0;0;0.42601;1.3973;1.3973;0;0;[0]
9000578;2.296787648;1;14.4799812;146.5213069;145.7665804;145.0249479;177.8767166;146.5213069;120.8690457;0.3858795;14.99627545;224.8882774;1.605912854;1.605867597;1.605822122;1.618056591;1.605912854;1.580380131;-0.947933642;0.012027669;0.000144665;0;0;0;0;0;1.4526;2.72784;2.72784;0;0;[0]
9000579;2.636015094;1;12.61655975;143.8507497;143.1005545;142.3564434;169.7276865;143.8507497;121.3977367;0.197105286;14.73215504;217.0363922;1.610023919;1.609965743;1.609907677;1.63040456;1.610023919;1.593873705;0.333390357;0.013699513;0.000187677;0;0;0;0;0;0.72502;1.62953;1.46721;0;0;[0]
9000580;2.626558369;1;12.66198473;143.5224227;142.7753795;142.0256612;168.856532;143.5224227;119.264696;0.02849066;14.59933617;213.1406167;1.610341007;1.610221845;1.610102822;1.64260181;1.610341007;1.584895563;0.153087682;0.019601522;0.00038422;0;0;0;0;0;1.40865;1.85592;1.85592;0;0;[0]
9000581;2.555005678;1;13.0165824;145.7046106;145.2092135;144.7188954;167.4703777;145.7046106;125.8948495;0.250337099;12.06729065;145.6195037;1.601811206;1.601760596;1.601710052;1.624633599;1.601811206;1.585142439;0.248031841;0.012741258;0.00016234;0;0;0;0;0;1.14577;2.06802;2.06802;0;0;[0]
9000582;2.530023826;1;13.14511018;146.4766703;146.0551465;145.6436584;171.6059577;146.4766703;129.3613564;0.599065447;11.24859222;126.530827;1.599229081;1.599203319;1.599177476;1.610926713;1.599229081;1.579861079;-0.815670371;0.00906328;8.21E-05;0;0;0;0;0;0.91851;1.88727;1.81105;0;0;[0]
9000583;2.361091638;1;14.085621;147.2635124;146.4728837;145.699288;173.8310414;147.2635124;124.6832422;0.369868554;15.40067071;237.1806584;1.612453834;1.612432715;1.61241163;1.628683555;1.612453834;1.600413856;0.459591568;0.008258932;6.82E-05;0;0;0;0.000643773;0;1.2676;3.29893;3.28991;0;0;[0]
9000584;2.326514987;1;14.2949614;147.9354898;147.3571505;146.7692338;174.0846078;147.9354898;124.3543241;-0.166738831;12.96923414;168.2010341;1.602193386;1.602166181;1.602139076;1.622394165;1.602193386;1.59094353;0.962289642;0.009354173;8.75E-05;0;0;0;0;0;2.26165;2.64671;2.64671;0;0;[0]
9000585;2.367310623;1;14.04861771;147.7309295;147.1255995;146.5384436;175.5256179;147.7309295;128.8984077;0.615736137;13.57415704;184.2577393;1.60329159;1.603275753;1.603259887;1.611775508;1.60329159;1.590682424;-0.636614246;0.007119349;5.07E-05;0;0;0;0;0;1.19669;1.92499;1.82718;0;0;[0]
9000586;2.111085098;1;15.75371925;150.8571702;150.217671;149.5864896;175.9363286;150.8571702;131.3527361;0.253427732;13.96064891;194.899718;1.603233882;1.603208571;1.603183196;1.61512059;1.603233882;1.585704474;-0.660544833;0.008997678;8.10E-05;0;0;0;0.00441481;0;1.84596;3.57854;3.57854;0;0;[0]
9000587;2.780454401;1;11.96115352;142.4522352;141.2525668;139.8882123;170.4874852;142.4522352;94.88327973;-1.101375484;17.40885521;303.0682397;1.595688495;1.595605756;1.595522847;1.620836978;1.595688495;1.570270502;-0.29577279;0.016232701;0.000263501;0;0;0;0;0;0.67206;1.55679;1.35801;0;0;[0]
9000588;2.235743212;1;14.87534068;149.2492341;148.8285436;148.411131;166.921614;149.2492341;132.0196747;0.183213675;11.23796387;126.291832;1.603020499;1.60301374;1.603006983;1.610462291;1.603020499;1.59676779;0.106326437;0.004655344;2.17E-05;0;0;0;0.000447281;0;2.58052;3.07342;3.07342;0;0;[0]
9000589;2.321559579;1;14.32547424;150.6625342;149.8826417;149.1186024;176.451018;150.6625342;130.7927752;0.347179583;15.45982399;239.0061578;1.602669853;1.602646763;1.602623673;1.614693611;1.602669853;1.589014843;0.0017829;0.008602967;7.40E-05;0;0;0;0;0;1.18863;2.04381;2.04017;0;0;[0]
9000590;2.65968443;1;12.50428117;146.7980733;146.3296529;145.8594203;168.2047885;146.7980733;127.1098194;0.02533625;11.70074634;136.907465;1.606847872;1.606815367;1.60678285;1.624387582;1.606847872;1.588678289;-0.074765281;0.010218881;0.000104426;0;0;0;0;0;0.71095;1.47311;1.47311;0;0;[0]
9000591;2.396576803;1;13.87706077;146.2498845;145.5607017;144.9057957;172.7791374;146.2498845;130.782491;0.783068634;14.52991667;211.1184786;1.606023554;1.606003788;1.60598402;1.620070866;1.606023554;1.592374014;-0.026761676;0.007967567;6.35E-05;0;0;0;0;0;2.19464;2.68737;2.68737;0;0;[0]
9000592;2.549670123;1;13.04382149;145.4498474;144.5626286;143.6906187;172.6915187;145.4498474;121.2584842;0.292467211;16.17303066;261.5669207;1.615603696;1.615563337;1.615523107;1.638414825;1.615603696;1.601348464;0.683096286;0.011437794;0.000130823;0;0;0;0;0;0.42548;2.17916;2.02033;0;0;[0]
9000593;2.430798483;1;13.68169438;149.0946462;148.0272467;146.8475924;173.1289714;149.0946462;105.0262953;-1.000504818;16.99713624;288.9026402;1.595275919;1.595209437;1.59514298;1.618821609;1.595275919;1.573155973;0.064283271;0.014566553;0.000212184;0;0;0;0;0;1.55621;2.20209;2.20209;0;0;[0]
9000594;2.610982626;2;12.73751944;147.4985752;146.6899059;145.9358344;179.9981181;147.4985752;132.6290946;1.024816745;15.95806062;254.6596986;1.608877674;1.608851607;1.60882562;1.627513501;1.608877674;1.599393886;0.796694008;0.009172035;8.41E-05;0;0;0;0;0;0.73062;1.41892;1.41892;0;0;[0]
9000595;2.474867074;2;13.43807201;147.245041;146.1849;145.1720012;179.9993693;147.245041;128.563646;0.589439374;18.0188457;324.6788005;1.609391842;1.609357387;1.609323007;1.629877354;1.609391842;1.592712711;0.50996816;0.010542576;0.000111146;0;0;0;0;0;0.4302;2.09336;2.09336;0;0;[0]
9000596;2.624307924;1;12.67284287;143.2727531;142.6858946;142.1123528;169.7925422;143.2727531;123.2106201;0.489198537;13.11233597;171.9333545;1.601197181;1.601167507;1.601137989;1.623332157;1.601197181;1.590090598;1.305561628;0.009774039;9.55E-05;0;0;0;0;0;0.44286;2.07926;2.07926;0;0;[0]
9000597;2.293925618;1;14.49804723;148.8937531;148.312863;147.7509124;178.8588572;148.8937531;130.9620971;0.668482343;13.36663938;178.6670482;1.604117657;1.604110479;1.604103306;1.613560993;1.604117657;1.597502833;0.352218031;0.004800397;2.30E-05;0;0;0;0;0;1.69501;2.67039;2.66517;0;0;[0]
9000598;2.285790169;1;14.54964782;146.6870243;146.2592361;145.8320926;168.8523453;146.6870243;128.4282784;0.124578539;11.20838223;125.6278323;1.603607296;1.60358888;1.603570457;1.615821503;1.603607296;1.58989767;-0.094874352;0.007684112;5.90E-05;0;0;0;0;0;1.33972;2.4425;2.39425;0;0;[0]
9000599;2.393810004;1;13.89310007;147.7571556;147.2000685;146.6158787;160.3171986;147.7571556;118.2182597;-0.735145238;12.522086;156.8026377;1.604634356;1.604546282;1.604458042;1.626992953;1.604634356;1.575531751;-0.264253743;0.01679621;0.000282113;0;0;0;0;0;1.32078;2.00045;2.00045;0;0;[0]
9000600;2.477729863;1;13.42254555;149.4792294;148.1537584;146.8366137;176.6479809;149.4792294;124.4283678;0.035538038;19.86488705;394.6137376;1.606480011;1.606414108;1.606348157;1.623992136;1.606480011;1.588553161;-0.124085927;0.014545719;0.000211578;0;0;0;0;0;0.89301;2.02641;2.02641;0;0;[0]
9000601;2.574035388;1;12.92035149;144.1164884;143.3998277;142.7095447;171.6760846;144.1164884;123.1867782;0.63724948;14.62650328;213.9345981;1.602406081;1.602350549;1.602295212;1.626223414;1.602406081;1.587878864;0.631379986;0.013363641;0.000178587;0;0;0;0;0;1.15644;1.95503;1.95503;0;0;[0]
9000602;2.65098684;1;12.54530632;144.4548387;143.6086974;142.7531751;174.8612708;144.4548387;110.7331313;0.11693809;15.5816686;242.7883963;1.603850335;1.603732908;1.603615822;1.634377441;1.603850335;1.579742169;0.362404409;0.019435581;0.000377742;0;0;0;0;0;1.12886;1.95976;1.95976;0;0;[0]
9000603;2.514205589;1;13.22781323;142.4708561;141.8370164;141.2383925;174.7422602;142.4708561;125.7794365;1.001096734;13.81831317;190.9457789;1.611817465;1.611795025;1.611772589;1.624915028;1.611817465;1.601011585;0.058361542;0.008506099;7.24E-05;0;0;0;0;0;0.90466;2.4212;2.40207;0;0;[0]
